# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:21:45.6 0 0 0 0 0 0:05:37.4, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1441292063, 2153-699, 2015-09-03 18:47:19.584, 160.4142327, 44.0664639, -0.3549518, 0.0000000, 0.0817222, 0.0000000, counts, 3.0506918, 0.0000000, 0.1159274, 0.0000000, 2368.4652243, 0.0000000, 2, 1.7869699, 0.1174821, 1179.1530500, 2, 1.7290414, 0.0587564, 1189.0078406, 0, 12500.5000000, 4.6961, 13.49, 905.35, 15.00, 7.53, 1, 0.0055434, -0.0120000, 0.0058073, -0.0129260
1441292063, 2203-188, 2015-09-03 18:54:06.912, 83.5814620, 48.2989184, -0.3807477, 0.0000000, 0.0931760, 0.0000000, counts, 1.4777420, 0.0000000, 0.1127176, 0.0000000, 2367.1002274, 0.0000000, 3, 0.7818960, 0.1289342, 1177.1012557, 2, 0.7088406, 0.1221480, 1189.9909119, 2, 12500.5000000, 3.3357, 13.39, 905.47, 15.00, 7.13, 1, -0.0120283, -0.0005462, -0.0088468, -0.0014342
1441292063, CTA102, 2015-09-03 19:11:51.461, 53.6502992, 28.4551699, -0.3586148, 0.0000000, 0.0821525, 0.0000000, counts, 1.7882318, 0.0000000, 0.1345520, 0.0000000, 2401.0100996, 0.0000000, 2, 1.0853214, 0.1318249, 1203.9976401, 3, 0.8915760, 0.0614286, 1197.1868336, 0, 12500.5000000, 4.2098, 13.08, 905.65, 15.00, 5.92, 1, 0.0035624, -0.0115697, -0.0014889, -0.0137208
1441292063, 3C454.3, 2015-09-03 19:24:29.641, 51.8419759, 23.8417787, -0.3500673, 0.0000000, 0.1072231, 0.0000000, counts, 12.0515719, 0.0000000, 0.1165167, 0.0000000, 2413.7820392, 0.0000000, 2, 6.7461922, 0.1189699, 1213.3944867, 2, 5.3677398, 0.1148494, 1200.3246955, 2, 12500.5000000, nan, 12.95, 905.78, 15.00, 7.04, 1, 0.0115242, 0.0135009, 0.0052541, 0.0111192
1441292063, 0003-066, 2015-09-03 19:30:34.486, 82.4366472, 24.6239907, -0.3622998, 0.0000000, 0.0953033, 0.0000000, counts, 1.9838529, 0.0000000, 0.1184831, 0.0000000, 2404.3382195, 0.0000000, 2, 1.2075692, 0.1199143, 1216.7419898, 2, 1.0538920, 0.0802915, 1187.7620825, 0, 12500.5000000, 2.4506, 12.87, 905.83, 15.00, 7.36, 1, 0.0003335, 0.0015811, -0.0059027, -0.0010317
1441292063, 0208-512, 2015-09-03 19:57:21.806, 136.5117398, 23.7481417, -0.3456838, 0.0000000, 0.1214736, 0.0000000, counts, 1.0378919, 0.0000000, 0.1185441, 0.0000000, 2405.8329579, 0.0000000, 2, 0.6422143, 0.1086064, 1223.2573058, 2, nan, nan, 1182.3333003, 0, 12500.5000000, 2.1546, 12.26, 905.88, 15.00, 7.16, 1, 0.0155448, 0.0277514, 0.0087901, 0.0251755
1441292063, 1622-253, 2015-09-03 20:22:29.169, 258.7054906, 34.9115859, -0.3700306, 0.0000000, 0.0937108, 0.0000000, counts, 1.2121329, 0.0000000, 0.1271369, 0.0000000, 2369.9046739, 0.0000000, 2, 0.6306020, 0.1908439, 1212.5583249, 2, 0.6855371, 0.1238177, 1157.4030362, 2, 12500.5000000, 1.7979, 11.97, 905.55, 15.00, 8.61, 1, -0.0060387, -0.0000114, -0.0094666, -0.0004006
1441292063, 1657-261, 2015-09-03 20:28:16.522, 260.7244945, 41.3463803, -0.3496210, 0.0000000, 0.0986415, 0.0000000, counts, 1.1123196, 0.0000000, 0.1341446, 0.0000000, 2357.0651778, 0.0000000, 2, 0.6017686, 0.1309253, 1205.5704910, 2, 0.5457281, 0.1348606, 1151.4720478, 2, 12500.5000000, 2.2742, 11.84, 905.63, 15.00, 7.62, 1, 0.0097938, 0.0049193, 0.0090441, 0.0050344
1441292063, 1730-130, 2015-09-03 21:05:49.069, 275.3038885, 34.8237453, -0.3634001, 0.0000000, 0.0897632, 0.0000000, counts, 1.9968997, 0.0000000, 0.1399687, 0.0000000, 2379.5731056, 0.0000000, 3, 1.0711083, 0.1424028, 1215.8027388, 3, 0.9369716, 0.1403038, 1163.7512034, 3, 12500.5000000, 4.4856, 11.47, 905.54, 15.00, 6.99, 1, -0.0006021, -0.0039590, -0.0039258, -0.0042833
1441292063, 1741-038, 2015-09-03 21:11:48.916, 285.4748598, 31.0540897, -0.3620896, 0.0000000, 0.0901975, 0.0000000, counts, 1.7438776, 0.0000000, 0.1280497, 0.0000000, 2386.2485281, 0.0000000, 3, 0.9433139, 0.1369387, 1218.8998872, 3, 0.7977854, 0.1357556, 1167.2795524, 2, 12500.5000000, 3.8687, 11.37, 905.43, 15.00, 7.40, 1, 0.0004944, -0.0035247, -0.0040617, -0.0040945
